epoch,acc,loss,val_acc,val_loss
49,0.5769230769230769,1.2748134319598858,0.38461538461538464,1.8259081106919508
50,0.53125,1.284187940450815,0.375,1.8224515181321363
51,0.5336538461538461,1.2950886029463549,0.375,1.8178844818702111
52,0.5576923076923077,1.2882528259203985,0.38461538461538464,1.8155153347895696
53,0.53125,1.283247342476478,0.38461538461538464,1.812285569997934
54,0.5721153846153846,1.2970249836261456,0.38461538461538464,1.8130110960740309
55,0.5288461538461539,1.3155712806261504,0.38461538461538464,1.8114854830961962
56,0.5625,1.2645887594956617,0.38461538461538464,1.8115355693376982
57,0.5336538461538461,1.2741601283733661,0.38461538461538464,1.8127546585523164
58,0.5456730769230769,1.2728982521937444,0.375,1.8132801789503832
59,0.5697115384615384,1.300968518623939,0.375,1.8073573937782874
60,0.5456730769230769,1.287865867981544,0.375,1.808114033478957
61,0.5961538461538461,1.2299658151773305,0.375,1.807585936326247
62,0.5528846153846154,1.2840505104798536,0.375,1.8071276958172138
63,0.5432692307692307,1.2844015451577993,0.375,1.8068192371955285
64,0.5697115384615384,1.2817015464489276,0.375,1.8058742834971502
65,0.5504807692307693,1.2922189694184523,0.375,1.8064690736623912
66,0.5600961538461539,1.2753884150431707,0.36538461538461536,1.809762221116286
67,0.5576923076923077,1.26316787646367,0.375,1.8135660336567805
68,0.5528846153846154,1.2668220538359423,0.38461538461538464,1.8159078176204975
69,0.5697115384615384,1.2708868705309355,0.375,1.8176003969632661
70,0.5432692307692307,1.3000742013637836,0.38461538461538464,1.8151648044586182
71,0.5649038461538461,1.246524379803584,0.375,1.8214250344496508
72,0.5360576923076923,1.2696760526070228,0.36538461538461536,1.822089516199552
73,0.5384615384615384,1.2701286811095018,0.36538461538461536,1.8165907034507165
74,0.5408653846153846,1.3025304629252508,0.38461538461538464,1.8158485889434814
75,0.5600961538461539,1.2521645014102643,0.36538461538461536,1.8145151413404024
76,0.5528846153846154,1.2672090805493867,0.3557692307692308,1.814954299193162
77,0.5673076923076923,1.2717142013403087,0.3557692307692308,1.81635189973391
78,0.5769230769230769,1.2508279635356023,0.3557692307692308,1.8165120069797223
79,0.5456730769230769,1.2667516286556537,0.3557692307692308,1.8167161299632146
80,0.5649038461538461,1.2643899367405818,0.3557692307692308,1.8167818326216478
81,0.5360576923076923,1.2799322880231416,0.3557692307692308,1.8161544983203595
82,0.5625,1.2541300333463228,0.3557692307692308,1.8169744931734526
83,0.5552884615384616,1.2648566686190093,0.3557692307692308,1.8178637394538293
84,0.5600961538461539,1.2618251488758967,0.3557692307692308,1.8174119637562678
85,0.5120192307692307,1.286380987900954,0.3557692307692308,1.8167140117058387
86,0.5865384615384616,1.2748304238686194,0.3557692307692308,1.8171822657951942
87,0.5625,1.2658600440392127,0.3557692307692308,1.8175569222523615
88,0.5552884615384616,1.2797840650265033,0.3557692307692308,1.8174796654627874
89,0.5673076923076923,1.2595215669045081,0.3557692307692308,1.8184043994316688
90,0.5552884615384616,1.2597252864104052,0.3557692307692308,1.819174968279325
91,0.5649038461538461,1.2845865212954009,0.3557692307692308,1.8180847809864924
92,0.5528846153846154,1.2577464763934796,0.3557692307692308,1.818132602251493
93,0.5576923076923077,1.2741820445427527,0.3557692307692308,1.8184393002436712
94,0.5360576923076923,1.2790327163843007,0.3557692307692308,1.818152015025799
95,0.5841346153846154,1.2735041013130775,0.3557692307692308,1.8186535560167754
96,0.5528846153846154,1.252027960924002,0.3557692307692308,1.818580957559439
97,0.5288461538461539,1.2954612511854906,0.3557692307692308,1.8175487151512733
98,0.5673076923076923,1.2380433632777288,0.3557692307692308,1.8182730216246386
99,0.5432692307692307,1.2672515649061937,0.3557692307692308,1.818876183949984
